#input_id	id	type	rank	bet	clust	conn	go_name	go_id
ASS1	ENSG00000130707	list	0.0	0.0	0.0	1	protein binding|ligase activity|ion binding|response to amine|response to zinc ion|lysosome|cellular nitrogen compound metabolic process|organelle|cellular response to tumor necrosis factor|response to lipopolysaccharide|neuronal cell body|asparagine synthase (glutamine-hydrolyzing) activity|response to estradiol|extracellular vesicular exosome|aging|response to stress|response to glucocorticoid|acute-phase response|response to steroid hormone|liver development|poly(A) RNA binding|response to mycotoxin|response to fatty acid|cellular response to interferon-gamma|diaphragm development|cellular response to ammonium ion|amino acid binding|neuron projection|aspartate metabolic process|negative regulation of leukocyte cell-cell adhesion|endoplasmic reticulum|RNA binding|nitrogen cycle metabolic process|response to peptide hormone|nucleus|mitochondrial outer membrane|small molecule metabolic process|positive regulation of nitric oxide biosynthetic process|cytosol|cell body fiber|cellular response to amine stimulus|molecular_function|cytoplasm|cellular response to amino acid stimulus|cellular response to glucagon stimulus|arginine biosynthetic process|response to acid chemical|perikaryon|asparagine biosynthetic process|response to amino acid|cellular response to laminar fluid shear stress|cellular amino acid metabolic process|response to growth hormone|biosynthetic process|response to nutrient|kidney development|response to drug|cellular_component|ATP binding|biological_process|cellular response to lipopolysaccharide|cellular response to oleic acid|midgut development|toxic substance binding|urea cycle|citrulline metabolic process|cellular response to cAMP|argininosuccinate metabolic process|cellular response to dexamethasone stimulus|argininosuccinate synthase activity	GO:0005515|GO:0016874|GO:0043167|GO:0014075|GO:0010043|GO:0005764|GO:0034641|GO:0043226|GO:0071356|GO:0032496|GO:0043025|GO:0004066|GO:0032355|GO:0070062|GO:0007568|GO:0006950|GO:0051384|GO:0006953|GO:0048545|GO:0001889|GO:0044822|GO:0010046|GO:0070542|GO:0071346|GO:0060539|GO:0071242|GO:0016597|GO:0043005|GO:0006531|GO:1903038|GO:0005783|GO:0003723|GO:0071941|GO:0043434|GO:0005634|GO:0005741|GO:0044281|GO:0045429|GO:0005829|GO:0070852|GO:0071418|GO:0003674|GO:0005737|GO:0071230|GO:0071377|GO:0006526|GO:0001101|GO:0043204|GO:0006529|GO:0043200|GO:0071499|GO:0006520|GO:0060416|GO:0009058|GO:0007584|GO:0001822|GO:0042493|GO:0005575|GO:0005524|GO:0008150|GO:0071222|GO:0071400|GO:0007494|GO:0015643|GO:0000050|GO:0000052|GO:0071320|GO:0000053|GO:0071549|GO:0004055
TRAF3IP2	ENSG00000056972	list	0.0	0.0	0.0	0	intracellular signal transduction|protein binding|molecular_function|signal transduction|biological_process|B cell apoptotic process|humoral immune response|cellular_component|positive regulation of I-kappaB kinase/NF-kappaB signaling|immunoglobulin secretion	GO:0035556|GO:0005515|GO:0003674|GO:0007165|GO:0008150|GO:0001783|GO:0006959|GO:0005575|GO:0043123|GO:0048305
CEBPB	ENSG00000172216	list	0.014988462072459212	0.014988462072459212	0.3	5	protein binding|nuclear chromatin|response to endoplasmic reticulum stress|regulation of transcription involved in cell fate commitment|sequence-specific DNA binding transcription factor activity|transcription from RNA polymerase II promoter|RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity|regulation of interleukin-6 biosynthetic process|nucleus|glucocorticoid receptor binding|nuclear matrix|protein homodimerization activity|molecular_function|negative regulation of neuron apoptotic process|immune response|cytoplasm|mammary gland epithelial cell differentiation|inflammatory response|cellular response to amino acid stimulus|organelle|neuron differentiation|positive regulation of transcription from RNA polymerase II promoter|response to lipopolysaccharide|fat cell differentiation|regulation of transcription, DNA-templated|protein heterodimerization activity|response to stress|embryonic placenta development|cellular_component|acute-phase response|RNA polymerase II core promoter proximal region sequence-specific DNA binding|DNA binding|positive regulation of osteoblast differentiation|sequence-specific DNA binding|mammary gland epithelial cell proliferation|biological_process|RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription|brown fat cell differentiation|chromatin binding|nucleic acid binding transcription factor activity|positive regulation of fat cell differentiation|condensed chromosome, centromeric region|nucleoplasm|positive regulation of transcription, DNA-templated|negative regulation of transcription, DNA-templated|transcription factor binding|immune system process	GO:0005515|GO:0000790|GO:0034976|GO:0060850|GO:0003700|GO:0006366|GO:0003705|GO:0045408|GO:0005634|GO:0035259|GO:0016363|GO:0042803|GO:0003674|GO:0043524|GO:0006955|GO:0005737|GO:0060644|GO:0006954|GO:0071230|GO:0043226|GO:0030182|GO:0045944|GO:0032496|GO:0045444|GO:0006355|GO:0046982|GO:0006950|GO:0001892|GO:0005575|GO:0006953|GO:0000978|GO:0003677|GO:0045669|GO:0043565|GO:0033598|GO:0008150|GO:0001077|GO:0050873|GO:0003682|GO:0001071|GO:0045600|GO:0000779|GO:0005654|GO:0045893|GO:0045892|GO:0008134|GO:0002376
EIF4EBP1	ENSG00000187840	list	0.0	0.0	0.0	0	insulin receptor signaling pathway|protein binding|gene expression|lung development|response to ethanol|nucleus|translation|translational initiation|cytosol|molecular_function|cytoplasm|G1/S transition of mitotic cell cycle|negative regulation of protein complex assembly|organelle|negative regulation of translational initiation|TOR signaling|biosynthetic process|translation repressor activity|cellular_component|biological_process|signal transduction|IRES-dependent translational initiation|protein complex|positive regulation of mitotic cell cycle|response to ischemia|eukaryotic initiation factor 4E binding|translation initiation factor binding|cellular protein metabolic process	GO:0008286|GO:0005515|GO:0010467|GO:0030324|GO:0045471|GO:0005634|GO:0006412|GO:0006413|GO:0005829|GO:0003674|GO:0005737|GO:0000082|GO:0031333|GO:0043226|GO:0045947|GO:0031929|GO:0009058|GO:0030371|GO:0005575|GO:0008150|GO:0007165|GO:0002192|GO:0043234|GO:0045931|GO:0002931|GO:0008190|GO:0031369|GO:0044267
SLC3A2	ENSG00000168003	list	0.0	0.0	0.0	1	protein binding|double-stranded RNA binding|cell junction|plasma membrane|cation binding|RNA binding|ion binding|amino acid transport|nucleus|catalytic activity|leukocyte migration|calcium:sodium antiporter activity|locomotion|molecular_function|cytoplasm|organelle|cell motility|transport|neutral amino acid transmembrane transporter activity|sodium ion transmembrane transport|calcium ion transport|leucine import|extracellular vesicular exosome|ion transport|cell surface|carbohydrate metabolic process|transmembrane transporter activity|cellular_component|transmembrane transport|neutral amino acid transport|biological_process|poly(A) RNA binding|membrane|tryptophan transport|blood coagulation|metabolic process|cell growth|integral component of membrane|response to exogenous dsRNA|growth|immune system process	GO:0005515|GO:0003725|GO:0030054|GO:0005886|GO:0043169|GO:0003723|GO:0043167|GO:0006865|GO:0005634|GO:0003824|GO:0050900|GO:0005432|GO:0040011|GO:0003674|GO:0005737|GO:0043226|GO:0048870|GO:0006810|GO:0015175|GO:0035725|GO:0006816|GO:0060356|GO:0070062|GO:0006811|GO:0009986|GO:0005975|GO:0022857|GO:0005575|GO:0055085|GO:0015804|GO:0008150|GO:0044822|GO:0016020|GO:0015827|GO:0007596|GO:0008152|GO:0016049|GO:0016021|GO:0043330|GO:0040007|GO:0002376
JUN	ENSG00000177606	list	0.10105263931949415	0.10105263931949415	0.12727272727272726	11	protein binding|sequence-specific DNA binding transcription factor activity|RNA polymerase II transcription factor binding transcription factor activity involved in positive regulation of transcription|transcription regulatory region DNA binding|RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity|stress-activated MAPK cascade|positive regulation of monocyte differentiation|transcriptional repressor complex|RNA polymerase II activating transcription factor binding|nuclear euchromatin|chromosome|cellular process|positive regulation of DNA replication|transcription coactivator activity|response to stress|negative regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress|negative regulation of DNA binding|liver development|poly(A) RNA binding||innate immune response|toll-like receptor 10 signaling pathway|toll-like receptor 9 signaling pathway|transcription factor binding|leading edge cell differentiation|cAMP response element binding|RNA binding|release of cytochrome c from mitochondria|nucleus|positive regulation of fibroblast proliferation|SMAD protein signal transduction|cytosol|negative regulation of protein autophosphorylation|regulation of sequence-specific DNA binding transcription factor activity|cellular response to calcium ion|regulation of cell cycle|enzyme regulator activity|monocyte differentiation|microglial cell activation|response to radiation|response to organic substance|response to drug|cellular_component|nuclear chromosome|positive regulation of smooth muscle cell proliferation||response to mechanical stimulus|biological_process|protein binding transcription factor activity|response to organic cyclic compound|response to hydrogen peroxide|nuclear chromatin|transcription from RNA polymerase II promoter|sequence-specific DNA binding RNA polymerase II transcription factor activity|response to cAMP|MyD88-independent toll-like receptor signaling pathway|negative regulation of neuron apoptotic process|double-stranded DNA binding|positive regulation of neuron apoptotic process|organelle|MyD88-dependent toll-like receptor signaling pathway|transport|response to lipopolysaccharide|transforming growth factor beta receptor signaling pathway|learning|toll-like receptor TLR6:TLR2 signaling pathway|toll-like receptor TLR1:TLR2 signaling pathway|toll-like receptor 2 signaling pathway|aging|toll-like receptor signaling pathway|positive regulation by host of viral transcription|negative regulation by host of viral transcription|SMAD protein import into nucleus|HMG box domain binding|circadian rhythm|TRIF-dependent toll-like receptor signaling pathway|nucleoplasm|RNA polymerase II distal enhancer sequence-specific DNA binding|enzyme binding|positive regulation of transcription, DNA-templated|negative regulation of transcription, DNA-templated|Fc-epsilon receptor signaling pathway|immune system process|axon regeneration|positive regulation of cell proliferation|membrane depolarization|toll-like receptor 4 signaling pathway|negative regulation of cell proliferation|molecular_function|positive regulation of transcription from RNA polymerase II promoter|response to cytokine|toll-like receptor 3 signaling pathway|transcription factor complex|regulation of transcription, DNA-templated|negative regulation of apoptotic process|positive regulation of apoptotic process|R-SMAD binding|cellular response to potassium ion starvation|angiogenesis|DNA binding|transcription, DNA-templated|outflow tract morphogenesis|nucleocytoplasmic transport|sequence-specific DNA binding|signal transduction|RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription|positive regulation of endothelial cell proliferation|nucleic acid binding transcription factor activity|toll-like receptor 5 signaling pathway	GO:0005515|GO:0003700|GO:0001190|GO:0044212|GO:0003705|GO:0051403|GO:0045657|GO:0017053|GO:0001102|GO:0005719|GO:0005694|GO:0009987|GO:0045740|GO:0003713|GO:0006950|GO:1990441|GO:0043392|GO:0001889|GO:0044822|GO:0032321|GO:0045087|GO:0034166|GO:0034162|GO:0008134|GO:0035026|GO:0035497|GO:0003723|GO:0001836|GO:0005634|GO:0048146|GO:0060395|GO:0005829|GO:0031953|GO:0051090|GO:0071277|GO:0051726|GO:0030234|GO:0030224|GO:0001774|GO:0009314|GO:0010033|GO:0042493|GO:0005575|GO:0000228|GO:0048661|GO:0005100|GO:0009612|GO:0008150|GO:0000988|GO:0014070|GO:0042542|GO:0000790|GO:0006366|GO:0000981|GO:0051591|GO:0002756|GO:0043524|GO:0003690|GO:0043525|GO:0043226|GO:0002755|GO:0006810|GO:0032496|GO:0007179|GO:0007612|GO:0038124|GO:0038123|GO:0034134|GO:0007568|GO:0002224|GO:0043923|GO:0043922|GO:0007184|GO:0071837|GO:0007623|GO:0035666|GO:0005654|GO:0000980|GO:0019899|GO:0045893|GO:0045892|GO:0038095|GO:0002376|GO:0031103|GO:0008284|GO:0051899|GO:0034142|GO:0008285|GO:0003674|GO:0045944|GO:0034097|GO:0034138|GO:0005667|GO:0006355|GO:0043066|GO:0043065|GO:0070412|GO:0051365|GO:0001525|GO:0003677|GO:0006351|GO:0003151|GO:0006913|GO:0043565|GO:0007165|GO:0001077|GO:0001938|GO:0001071|GO:0034146
DDIT3	ENSG00000175197	list	0.0045467282491238725	0.0045467282491238725	0.4	6	response to unfolded protein|protein binding|protein binding transcription factor activity|response to endoplasmic reticulum stress|sequence-specific DNA binding transcription factor activity|ER overload response|regulation of DNA-templated transcription in response to stress|positive regulation of interleukin-8 production|negative regulation of myoblast differentiation|endoplasmic reticulum unfolded protein response|cellular nitrogen compound metabolic process|positive regulation of neuron apoptotic process|response to starvation|organelle|mRNA transcription from RNA polymerase II promoter|Wnt signaling pathway|release of sequestered calcium ion into cytosol|transcription corepressor activity|regulation of transcription involved in anterior/posterior axis specification|response to stress|intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress|cell redox homeostasis|nucleoplasm|positive regulation of transcription, DNA-templated|activation of signaling protein activity involved in unfolded protein response|blood vessel maturation|cellular protein metabolic process|negative regulation of transcription, DNA-templated|transcription factor binding|nucleus|negative regulation of sequence-specific DNA binding transcription factor activity|molecular_function|positive regulation of transcription from RNA polymerase II promoter|cell cycle arrest|negative regulation of canonical Wnt signaling pathway|regulation of transcription, DNA-templated|biosynthetic process|negative regulation of determination of dorsal identity|late endosome|apoptotic process|homeostatic process|catabolic process|cellular_component|DNA binding|cellular response to DNA damage stimulus|sequence-specific DNA binding|biological_process|signal transduction|nucleic acid binding transcription factor activity|proteasome-mediated ubiquitin-dependent protein catabolic process	GO:0006986|GO:0005515|GO:0000988|GO:0034976|GO:0003700|GO:0006983|GO:0043620|GO:0032757|GO:0045662|GO:0030968|GO:0034641|GO:0043525|GO:0042594|GO:0043226|GO:0042789|GO:0016055|GO:0051209|GO:0003714|GO:0044324|GO:0006950|GO:0070059|GO:0045454|GO:0005654|GO:0045893|GO:0006987|GO:0001955|GO:0044267|GO:0045892|GO:0008134|GO:0005634|GO:0043433|GO:0003674|GO:0045944|GO:0007050|GO:0090090|GO:0006355|GO:0009058|GO:2000016|GO:0005770|GO:0006915|GO:0042592|GO:0009056|GO:0005575|GO:0003677|GO:0006974|GO:0043565|GO:0008150|GO:0007165|GO:0001071|GO:0043161
ANXA3	ENSG00000138772	list	0.009453244762391415	0.009453244762391415	0.0	2	phagocytosis|plasma membrane|neutrophil degranulation|ion binding|specific granule|lipid binding|calcium-dependent phospholipid binding|molecular_function|positive regulation of sequence-specific DNA binding transcription factor activity|cytoplasm|organelle|transport|phagocytic vesicle membrane|enzyme regulator activity|vesicle-mediated transport|defense response to bacterium|extracellular vesicular exosome|phospholipase inhibitor activity|calcium ion binding|response to stress|cellular_component|phospholipase A2 inhibitor activity|negative regulation of catalytic activity|positive regulation of angiogenesis|positive regulation of endothelial cell migration|biological_process|membrane|cytoplasmic membrane-bounded vesicle|calcium-dependent protein binding|immune system process	GO:0006909|GO:0005886|GO:0043312|GO:0043167|GO:0042581|GO:0008289|GO:0005544|GO:0003674|GO:0051091|GO:0005737|GO:0043226|GO:0006810|GO:0030670|GO:0030234|GO:0016192|GO:0042742|GO:0070062|GO:0004859|GO:0005509|GO:0006950|GO:0005575|GO:0019834|GO:0043086|GO:0045766|GO:0010595|GO:0008150|GO:0016020|GO:0016023|GO:0048306|GO:0002376
IGF1R	ENSG00000140443	list	0.0014903764265031508	0.0014903764265031508	0.0	2	protein binding|insulin receptor binding|ion binding|establishment of cell polarity|mammary gland development|insulin receptor substrate binding|axonogenesis|neuron projection development|identical protein binding|intracellular membrane-bounded organelle|regulation of JNK cascade|protein autophosphorylation|organelle|kinase activity|organ morphogenesis|response to vitamin E|peptidyl-tyrosine autophosphorylation|insulin binding|transferase activity, transferring phosphorus-containing groups|insulin-like growth factor binding|positive regulation of cell migration|positive regulation of cytokinesis|positive regulation of DNA replication|positive regulation of mitotic nuclear division|peptidyl-tyrosine phosphorylation|macromolecular complex assembly|inactivation of MAPKK activity|phosphatidylinositol 3-kinase signaling|receptor complex|protein complex|epidermis development|brain development|integral component of plasma membrane|negative regulation of muscle cell apoptotic process|phosphatidylinositol 3-kinase binding|immune system process|negative regulation of protein kinase B signaling|insulin receptor signaling pathway|neuron projection|positive regulation of protein kinase B signaling|positive regulation of cell proliferation|plasma membrane|insulin-like growth factor I binding|protein heterooligomerization|negative regulation of sequence-specific DNA binding transcription factor activity|negative regulation of MAPK cascade|G-protein alpha-subunit binding|molecular_function|immune response|cellular component assembly|male sex determination|positive regulation of steroid hormone biosynthetic process|signal transducer activity|negative regulation of apoptotic process|positive regulation of DNA metabolic process|protein tetramerization|phosphatidylinositol-mediated signaling|prostate gland epithelium morphogenesis|cellular_component|ATP binding|signal transduction|biological_process|protein complex assembly|protein kinase activity|membrane|caveola|exocrine pancreas development|insulin-like growth factor-activated receptor activity|protein phosphorylation|insulin-like growth factor receptor signaling pathway|protein tyrosine kinase activity|integral component of membrane|positive regulation of MAPK cascade|transmembrane receptor protein tyrosine kinase activity|transmembrane receptor protein tyrosine kinase signaling pathway|cellular protein modification process	GO:0005515|GO:0005158|GO:0043167|GO:0030010|GO:0030879|GO:0043560|GO:0007409|GO:0031175|GO:0042802|GO:0043231|GO:0046328|GO:0046777|GO:0043226|GO:0016301|GO:0009887|GO:0033197|GO:0038083|GO:0043559|GO:0016772|GO:0005520|GO:0030335|GO:0032467|GO:0045740|GO:0045840|GO:0018108|GO:0065003|GO:0051389|GO:0014065|GO:0043235|GO:0043234|GO:0008544|GO:0007420|GO:0005887|GO:0010656|GO:0043548|GO:0002376|GO:0051898|GO:0008286|GO:0043005|GO:0051897|GO:0008284|GO:0005886|GO:0031994|GO:0051291|GO:0043433|GO:0043409|GO:0001965|GO:0003674|GO:0006955|GO:0022607|GO:0030238|GO:0090031|GO:0004871|GO:0043066|GO:0051054|GO:0051262|GO:0048015|GO:0060740|GO:0005575|GO:0005524|GO:0007165|GO:0008150|GO:0006461|GO:0004672|GO:0016020|GO:0005901|GO:0031017|GO:0005010|GO:0006468|GO:0048009|GO:0004713|GO:0016021|GO:0043410|GO:0004714|GO:0007169|GO:0006464
GARS	ENSG00000106105	list	0.0	0.0	0.0	0	protein binding|cell death|gene expression|ligase activity|ion binding|nucleus|small molecule metabolic process|glycyl-tRNA aminoacylation|cytosol|glycine-tRNA ligase activity|mitochondrion|cellular nitrogen compound metabolic process|molecular_function|cytoplasm|nucleotide binding|organelle|mitochondrial matrix|protein dimerization activity|secretory granule|extracellular vesicular exosome|cellular amino acid metabolic process|tRNA metabolic process|biosynthetic process|diadenosine tetraphosphate biosynthetic process|cellular_component|ATP binding|aminoacyl-tRNA ligase activity|tRNA aminoacylation for protein translation|biological_process	GO:0005515|GO:0008219|GO:0010467|GO:0016874|GO:0043167|GO:0005634|GO:0044281|GO:0006426|GO:0005829|GO:0004820|GO:0005739|GO:0034641|GO:0003674|GO:0005737|GO:0000166|GO:0043226|GO:0005759|GO:0046983|GO:0030141|GO:0070062|GO:0006520|GO:0006399|GO:0009058|GO:0015966|GO:0005575|GO:0005524|GO:0004812|GO:0006418|GO:0008150
SH3GL3	ENSG00000140600	list	0.0	0.0	0.0	0	protein binding|cellular_component|central nervous system development|anatomical structure development|endocytosis|lipid binding|identical protein binding|signal transduction|molecular_function|biological_process|cytoplasm|membrane|organelle|transport|vesicle-mediated transport|endosome|extracellular vesicular exosome	GO:0005515|GO:0005575|GO:0007417|GO:0048856|GO:0006897|GO:0008289|GO:0042802|GO:0007165|GO:0003674|GO:0008150|GO:0005737|GO:0016020|GO:0043226|GO:0006810|GO:0016192|GO:0005768|GO:0070062
CBS	ENSG00000160200	list	0.0	0.0	0.0	0	cysteine biosynthetic process via cystathionine|protein binding|sulfur compound metabolic process|hydrogen sulfide biosynthetic process|transsulfuration|cysteine biosynthetic process from serine|ion binding|nucleus|small molecule metabolic process|protein homodimerization activity|metal ion binding|homocysteine metabolic process|identical protein binding|cytosol|modified amino acid binding|cellular nitrogen compound metabolic process|molecular_function|cytoplasm|organelle|adenyl nucleotide binding|cystathionine beta-synthase activity|ubiquitin protein ligase binding|cellular amino acid metabolic process|biosynthetic process|catabolic process|cellular_component|lyase activity|biological_process|sulfur amino acid metabolic process|homocysteine catabolic process|pyridoxal phosphate binding|L-serine metabolic process|enzyme binding|L-cysteine catabolic process|L-serine catabolic process|heme binding	GO:0019343|GO:0005515|GO:0006790|GO:0070814|GO:0019346|GO:0006535|GO:0043167|GO:0005634|GO:0044281|GO:0042803|GO:0046872|GO:0050667|GO:0042802|GO:0005829|GO:0072341|GO:0034641|GO:0003674|GO:0005737|GO:0043226|GO:0030554|GO:0004122|GO:0031625|GO:0006520|GO:0009058|GO:0009056|GO:0005575|GO:0016829|GO:0008150|GO:0000096|GO:0043418|GO:0030170|GO:0006563|GO:0019899|GO:0019448|GO:0006565|GO:0020037
IARS	ENSG00000196305	list	0.006419466952170068	0.006419466952170068	0.42857142857142855	7	protein binding|gene expression|aminoacyl-tRNA editing activity|ligase activity|ion binding|small molecule metabolic process|isoleucyl-tRNA aminoacylation|isoleucine-tRNA ligase activity|cell differentiation|cytosol|cellular nitrogen compound metabolic process|molecular_function|cytoplasm|organelle|nucleotide binding|regulation of translational fidelity|extracellular vesicular exosome|cellular amino acid metabolic process|tRNA metabolic process|cellular_component|ATP binding|aminoacyl-tRNA ligase activity|osteoblast differentiation|tRNA aminoacylation for protein translation|biological_process|membrane	GO:0005515|GO:0010467|GO:0002161|GO:0016874|GO:0043167|GO:0044281|GO:0006428|GO:0004822|GO:0030154|GO:0005829|GO:0034641|GO:0003674|GO:0005737|GO:0043226|GO:0000166|GO:0006450|GO:0070062|GO:0006520|GO:0006399|GO:0005575|GO:0005524|GO:0004812|GO:0001649|GO:0006418|GO:0008150|GO:0016020
SHMT2	ENSG00000182199	list	0.07485947879407256	0.07485947879407256	0.0	4	mitochondrial nucleoid|positive regulation of cell proliferation|ion binding|mitochondrial inner membrane|small molecule metabolic process|glycine hydroxymethyltransferase activity|identical protein binding|glycine biosynthetic process from serine|mitochondrion|mitochondrial intermembrane space|molecular_function|organelle|protein homotetramerization|mitochondrial matrix|microtubule cytoskeleton|cytoskeleton|cofactor metabolic process|one-carbon metabolic process|extracellular vesicular exosome|cellular amino acid metabolic process|cellular_component|L-allo-threonine aldolase activity|tetrahydrofolate interconversion|biological_process|chromatin binding|pyridoxal phosphate binding|glycine metabolic process|L-serine biosynthetic process|L-serine metabolic process|glycine biosynthetic process|amino acid binding	GO:0042645|GO:0008284|GO:0043167|GO:0005743|GO:0044281|GO:0004372|GO:0042802|GO:0019264|GO:0005739|GO:0005758|GO:0003674|GO:0043226|GO:0051289|GO:0005759|GO:0015630|GO:0005856|GO:0051186|GO:0006730|GO:0070062|GO:0006520|GO:0005575|GO:0008732|GO:0035999|GO:0008150|GO:0003682|GO:0030170|GO:0006544|GO:0006564|GO:0006563|GO:0006545|GO:0016597
RLIM	ENSG00000131263	list	0.008875744863232969	0.008875744863232969	0.0	6	protein binding|ubiquitin-dependent protein catabolic process|protein binding transcription factor activity|ubiquitin-protein transferase activity|protein ubiquitination|ligase activity|ion binding|nucleus|negative regulation of sequence-specific DNA binding transcription factor activity|metal ion binding|random inactivation of X chromosome|molecular_function|cellular nitrogen compound metabolic process|cytoplasm|organelle|transcriptional repressor complex|biosynthetic process|transcription corepressor activity|catabolic process|negative regulation of transcription from RNA polymerase II promoter|cellular_component|transcription, DNA-templated|protein complex|biological_process|zinc ion binding|negative regulation of transcription, DNA-templated|cellular protein modification process	GO:0005515|GO:0006511|GO:0000988|GO:0004842|GO:0016567|GO:0016874|GO:0043167|GO:0005634|GO:0043433|GO:0046872|GO:0060816|GO:0003674|GO:0034641|GO:0005737|GO:0043226|GO:0017053|GO:0009058|GO:0003714|GO:0009056|GO:0000122|GO:0005575|GO:0006351|GO:0043234|GO:0008150|GO:0008270|GO:0045892|GO:0006464
OGT	ENSG00000147162	list	0.0	0.0	0.0	1	protein binding|cell death|cellular response to retinoic acid|ion binding|chromatin organization|identical protein binding|organelle|protein O-linked glycosylation|histone acetyltransferase complex|negative regulation of protein ubiquitination|acetylglucosaminyltransferase activity|response to insulin|microtubule organizing center|transferase activity, transferring glycosyl groups|carbohydrate metabolic process|phosphatidylinositol-3,4,5-trisphosphate binding|positive regulation of catalytic activity|circadian regulation of gene expression|protein complex|MLL5-L complex|histone acetyltransferase activity (H4-K16 specific)|nucleoplasm|enzyme activator activity|regulation of Rac protein signal transduction|transferase activity, transferring acyl groups|plasma membrane|protein N-acetylglucosaminyltransferase activity|histone H3-K4 trimethylation|nucleus|protein O-GlcNAc transferase activity|lipid binding|cytosol|mitochondrion|molecular_function|cytoplasm|positive regulation of granulocyte differentiation|positive regulation of transcription from RNA polymerase II promoter|histone acetyltransferase activity (H4-K8 specific)|histone acetyltransferase activity (H4-K5 specific)|enzyme regulator activity|positive regulation of histone H3-K27 methylation|response to nutrient|phosphatidylinositol-mediated signaling|regulation of insulin receptor signaling pathway|apoptotic process|cellular_component|regulation of gluconeogenesis involved in cellular glucose homeostasis|positive regulation of proteolysis|histone H4-K5 acetylation|biological_process|regulation of glycolytic process|signal transduction|histone H4-K8 acetylation|positive regulation of histone H3-K4 methylation|histone H4-K16 acetylation|cellular protein modification process	GO:0005515|GO:0008219|GO:0071300|GO:0043167|GO:0006325|GO:0042802|GO:0043226|GO:0006493|GO:0000123|GO:0031397|GO:0008375|GO:0032868|GO:0005815|GO:0016757|GO:0005975|GO:0005547|GO:0043085|GO:0032922|GO:0043234|GO:0070688|GO:0046972|GO:0005654|GO:0008047|GO:0035020|GO:0016746|GO:0005886|GO:0016262|GO:0080182|GO:0005634|GO:0097363|GO:0008289|GO:0005829|GO:0005739|GO:0003674|GO:0005737|GO:0030854|GO:0045944|GO:0043996|GO:0043995|GO:0030234|GO:0061087|GO:0007584|GO:0048015|GO:0046626|GO:0006915|GO:0005575|GO:0090526|GO:0045862|GO:0043981|GO:0008150|GO:0006110|GO:0007165|GO:0043982|GO:0051571|GO:0043984|GO:0006464
LARS	ENSG00000133706	list	0.10901137782145136	0.10901137782145136	0.047619047619047616	7	protein binding|gene expression|cellular amino acid metabolic process|tRNA metabolic process|aminoacyl-tRNA editing activity|ligase activity|ion binding|nucleus|cellular_component|small molecule metabolic process|leucine-tRNA ligase activity|leucyl-tRNA aminoacylation|ATP binding|aminoacyl-tRNA ligase activity|cytosol|tRNA aminoacylation for protein translation|molecular_function|biological_process|cellular nitrogen compound metabolic process|cytoplasm|nucleotide binding|organelle|regulation of translational fidelity	GO:0005515|GO:0010467|GO:0006520|GO:0006399|GO:0002161|GO:0016874|GO:0043167|GO:0005634|GO:0005575|GO:0044281|GO:0004823|GO:0006429|GO:0005524|GO:0004812|GO:0005829|GO:0006418|GO:0003674|GO:0008150|GO:0034641|GO:0005737|GO:0000166|GO:0043226|GO:0006450
SARS	ENSG00000031698	list	0.0	0.0	0.0	1	gene expression|ligase activity|RNA binding|ion binding|serine-tRNA ligase activity|small molecule metabolic process|translation|tRNA processing|cytosol|mitochondrion|molecular_function|cellular nitrogen compound metabolic process|cytoplasm|seryl-tRNA aminoacylation|nucleotide binding|organelle|extracellular vesicular exosome|cellular amino acid metabolic process|tRNA metabolic process|biosynthetic process|cellular_component|ATP binding|selenocysteinyl-tRNA(Sec) biosynthetic process|aminoacyl-tRNA ligase activity|tRNA aminoacylation for protein translation|biological_process	GO:0010467|GO:0016874|GO:0003723|GO:0043167|GO:0004828|GO:0044281|GO:0006412|GO:0008033|GO:0005829|GO:0005739|GO:0003674|GO:0034641|GO:0005737|GO:0006434|GO:0000166|GO:0043226|GO:0070062|GO:0006520|GO:0006399|GO:0009058|GO:0005575|GO:0005524|GO:0097056|GO:0004812|GO:0006418|GO:0008150
